site,site_name,sample_id,species,latitude,longitude,aspect,curvature,curvature_planform,curvature_profile,elevation_m,et_act_mm,et_pot_mm,npp,precip_mm,ruggedness,scf_average,sdd_average,solar_rad,heat_load,slope_degree,slope_percent,temp_average_c,temp_max_c,temp_min_c,tpi,twi_saga,vpd_max,vpd_min,deficit_1981_2010,dist_accum,ilap_code,forest_name,district_name,huc12_code,huc12_name,huc10_code,huc10_name,huc8_code,huc8_name
86,Bould,W08609,PSME,44.2349,-122.0028,307.875,-0.540032,-0.236783,0.303249,1001,656,1099,7420,2227.110107,14.6969004,0.241788,166.8419952,1014226.688,0.816920919,11.8306999,20.9470005,8.5848999,14.1599998,3.0149,-1.5,7.3455801,10.9099998,0.46,78.83643341,3449210.25,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Boulder Creek-McKenzie River,1709000402,Headwaters McKenzie River,17090004,Mckenzie
86,Bould,W08610,PSME,44.23476,-122.00294,307.875,-0.540032,-0.236783,0.303249,1001,656,1099,7420,2227.110107,14.6969004,0.241788,166.8419952,1014226.688,0.816922337,11.8306999,20.9470005,8.5848999,14.1599998,3.0149,-1.5,7.3455801,10.9099998,0.46,78.64311218,3443426.75,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Boulder Creek-McKenzie River,1709000402,Headwaters McKenzie River,17090004,Mckenzie
86,Bould,W08611,PSME,44.23458,-122.00278,304.04599,-0.135008,0.093467,0.228475,1005,656,1099,7420,2227.110107,14.1421003,0.241788,166.8419952,1014226.688,0.82443203,11.5902996,20.5093994,8.5848999,14.1599998,3.0149,-0.5,7.0780902,10.9099998,0.46,78.60729218,3432114.25,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Boulder Creek-McKenzie River,1709000402,Headwaters McKenzie River,17090004,Mckenzie
86,Bould,W08612,PSME,44.23446,-122.00298,302.1960144,0.135008,0.189011,0.0540032,1004,656,1099,7420,2227.110107,10.6771002,0.241788,166.8419952,1014226.688,0.854745182,8.3369303,14.6541996,8.5848999,14.1599998,3.0149,-0.25,7.0918102,10.9099998,0.46,79.32764435,3412328.75,260810,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Boulder Creek-McKenzie River,1709000402,Headwaters McKenzie River,17090004,Mckenzie
86,Bould,W08613,PSME,44.23442,-122.00268,298.3009949,-0.945055,-0.417709,0.527346,1007,656,1099,7420,2227.110107,14,0.241788,166.8419952,1014226.688,0.833489656,11.4994001,20.344101,8.5848999,14.1599998,3.0149,-1.5,7.3861098,10.9099998,0.46,78.60729218,3416605.5,260810,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Boulder Creek-McKenzie River,1709000402,Headwaters McKenzie River,17090004,Mckenzie
86,Bould,W08614,PSME,44.23436,-122.00269,298.3009949,-0.945055,-0.417709,0.527346,1007,656,1099,7420,2227.110107,14,0.241788,166.8419952,1014226.688,0.833490264,11.4994001,20.344101,8.5848999,14.1599998,3.0149,-1.5,7.3861098,10.9099998,0.46,78.60729218,3414619.5,260810,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Boulder Creek-McKenzie River,1709000402,Headwaters McKenzie River,17090004,Mckenzie
86,Bould,W08615,PSME,44.23434,-122.00239,298.4960022,0.810047,0.237428,-0.57262,1014,656,1099,7420,2227.110107,13,0.241788,166.8419952,1014226.688,0.842500671,10.3655005,18.2912006,8.5848999,14.1599998,3.0149,1.625,6.8967099,10.9099998,0.46,78.60729218,3390668,260810,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Boulder Creek-McKenzie River,1709000402,Headwaters McKenzie River,17090004,Mckenzie
86,Bould,W08616,PSME,44.23462,-122.00232,304.3800049,0.540032,0.236783,-0.303249,1011,656,1099,7420,2227.110107,14.8997002,0.241788,166.8419952,1014226.688,0.820794682,11.9406996,21.1473999,8.5848999,14.1599998,3.0149,1.5,6.9924102,10.9099998,0.46,78.60729218,3411204.75,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Boulder Creek-McKenzie River,1709000402,Headwaters McKenzie River,17090004,Mckenzie
86,Bould,W08617,PSME,44.23511,-122.00344,309.8059998,-0.135008,-0.0796768,0.0553311,992,656,1099,7420,2227.110107,9.6436501,0.241788,166.8419952,1014226.688,0.848801805,8.1654997,14.3487997,8.5848999,14.1599998,3.0149,-0.375,7.4945302,10.9099998,0.46,78.64311218,3403988,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Boulder Creek-McKenzie River,1709000402,Headwaters McKenzie River,17090004,Mckenzie
87,Can1,W08701,PSME,44.36883,-122.36552,306.4689941,0,0.0311557,0.0311557,844,562,1129,9556,2149.090088,8.7749596,1e-04,117.8949966,710267.0625,0.856517139,7.4835801,13.1360998,9.7848997,14.7200003,4.8516002,0.125,7.2600999,10.2799997,0.56,80.90055847,7238574.5,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
87,Can1,W08702,PSME,44.36877,-122.36566,306.4689941,0,0.0311557,0.0311557,844,562,1129,9556,2149.090088,8.7749596,1e-04,117.8949966,710267.0625,0.856517745,7.4835801,13.1360998,9.7848997,14.7200003,4.8516002,0.125,7.2600999,10.2799997,0.56,80.90055847,7231907,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
87,Can1,W08703,PSME,44.36876,-122.36519,310.6010132,0.135008,0.278869,0.143861,847,562,1129,9556,2149.090088,12.5299997,1e-04,117.8949966,710267.0625,0.833217515,9.6134501,16.9379005,9.7848997,14.7200003,4.8516002,-0.375,6.9748402,10.2799997,0.56,80.90055847,7260485,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
87,Can1,W08704,PSME,44.36889,-122.36501,307.875,-1.21507,-0.433125,0.781946,850,562,1129,9630,2149.090088,18.6011009,1e-04,117.8949966,710267.0625,0.788091508,14.6728001,26.1837006,9.7848997,14.7200003,4.8516002,-2.25,6.9256802,10.2799997,0.56,80.90055847,7285157,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
87,Can1,W08705,PSME,44.36888,-122.36486,307.875,-1.21507,-0.433125,0.781946,850,562,1129,9630,2149.090088,18.6011009,1e-04,117.8949966,710267.0625,0.78809161,14.6728001,26.1837006,9.7848997,14.7200003,4.8516002,-2.25,6.9256802,10.2799997,0.56,80.90055847,7302592,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
87,Can1,W08706,PSME,44.369,-122.36487,292.8340149,-0.810047,-0.364521,0.445526,847,562,1129,9630,2149.090088,14.6969004,1e-04,117.8949966,710267.0625,0.846209066,10.7231998,18.9370995,9.7848997,14.7200003,4.8516002,-2.25,8.0974197,10.2799997,0.56,80.90055847,7305435,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
87,Can1,W08707,PSME,44.36905,-122.36467,306.118988,-0.135008,0.0311557,0.166164,853,562,1129,9630,2149.090088,15.4272003,1e-04,117.8949966,710267.0625,0.817519567,11.8802996,21.0373993,9.7848997,14.7200003,4.8516002,-0.25,8.7273798,10.2799997,0.56,79.99858093,7321067.5,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
87,Can1,W08708,PSME,44.36915,-122.36469,306.118988,-0.135008,0.0311557,0.166164,853,663,1159,9630,2149.090088,15.4272003,1e-04,117.8949966,710267.0625,0.817518552,11.8802996,21.0373993,9.7848997,14.7200003,4.8516002,-0.25,8.7273798,10.2799997,0.56,79.99858093,7321711.5,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
87,Can1,W08709,PSME,44.36918,-122.36436,330.5239868,-0.67504,0.0559618,0.731001,856,663,1159,9630,2149.090088,17.4069004,1e-04,117.8949966,710267.0625,0.769019401,13.6412001,24.2686996,9.7848997,14.7200003,4.8516002,-1.625,9.1011295,10.2799997,0.56,79.99858093,7334955,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
87,Can1,W08710,PSME,44.36922,-122.36446,294.4440002,-1.08006,-0.371272,0.708792,852,663,1159,9630,2149.090088,10.5356998,1e-04,117.8949966,710267.0625,0.897063559,3.17646,5.5496602,9.7848997,14.7200003,4.8516002,-2.875,9.1866198,10.2799997,0.56,79.99858093,7327660.5,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
87,Can1,W08711,PSME,44.36911,-122.36947,281.8890076,-1.21507,-0.298665,0.916406,774,663,1159,9556,2149.090088,25.9421997,0.0710173,113.1050034,699936.9375,0.803611642,19.632,35.6713982,9.7848997,14.7200003,4.8516002,-3.375,8.4970798,10.2799997,0.56,83.02514648,7120144,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
87,Can1,W08712,PSME,44.36898,-122.36501,292.8340149,-0.810047,-0.364521,0.445526,847,562,1129,9630,2149.090088,14.6969004,1e-04,117.8949966,710267.0625,0.846209269,10.7231998,18.9370995,9.7848997,14.7200003,4.8516002,-2.25,8.0974197,10.2799997,0.56,80.90055847,7292345.5,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
87,Can1,W08713,PSME,44.36892,-122.36528,310.6010132,0.135008,0.278869,0.143861,847,562,1129,9556,2149.090088,12.5299997,1e-04,117.8949966,710267.0625,0.833215894,9.6134501,16.9379005,9.7848997,14.7200003,4.8516002,-0.375,6.9748402,10.2799997,0.56,80.90055847,7260915,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
87,Can1,W08714,PSME,44.36874,-122.36563,306.4689941,0,0.0311557,0.0311557,844,562,1129,9556,2149.090088,8.7749596,1e-04,117.8949966,710267.0625,0.856518048,7.4835801,13.1360998,9.7848997,14.7200003,4.8516002,0.125,7.2600999,10.2799997,0.56,80.90055847,7230419,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
87,Can1,W08715,PSME,44.36876,-122.36568,306.4689941,0,0.0311557,0.0311557,844,562,1129,9556,2149.090088,8.7749596,1e-04,117.8949966,710267.0625,0.856517846,7.4835801,13.1360998,9.7848997,14.7200003,4.8516002,0.125,7.2600999,10.2799997,0.56,80.90055847,7231637.5,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
87,Can1,W08716,PSME,44.36886,-122.36579,306.4689941,0,0.0311557,0.0311557,844,562,1129,9556,2149.090088,8.7749596,1e-04,117.8949966,710267.0625,0.856516836,7.4835801,13.1360998,9.7848997,14.7200003,4.8516002,0.125,7.2600999,10.2799997,0.56,80.90055847,7244003,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
87,Can1,W08717,PSME,44.36906,-122.36474,306.118988,-0.135008,0.0311557,0.166164,853,562,1129,9630,2149.090088,15.4272003,1e-04,117.8949966,710267.0625,0.817519465,11.8802996,21.0373993,9.7848997,14.7200003,4.8516002,-0.25,8.7273798,10.2799997,0.56,79.99858093,7317401,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
87,Can1,W08718,PSME,44.36905,-122.36456,306.118988,-0.135008,0.0311557,0.166164,853,562,1129,9630,2149.090088,15.4272003,1e-04,117.8949966,710267.0625,0.817519567,11.8802996,21.0373993,9.7848997,14.7200003,4.8516002,-0.25,8.7273798,10.2799997,0.56,79.99858093,7326698,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
87,Can1,W08719,PSME,44.36905,-122.36449,330.5239868,-0.67504,0.0559618,0.731001,856,562,1129,9630,2149.090088,17.4069004,1e-04,117.8949966,710267.0625,0.769020722,13.6412001,24.2686996,9.7848997,14.7200003,4.8516002,-1.625,9.1011295,10.2799997,0.56,79.99858093,7331867,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Lower Canyon Creek,1709000602,South Santiam River,17090006,South Santiam
88,Coug1,W08801A,PSME,44.482386,-122.155532,114.0759964,-0.135008,-0.553168,-0.41816,847,660,1094,10145,2098.77002,16.6131992,0.119633,133,650137.75,0.913656276,13.3024998,23.6434994,8.6000004,14.21,2.9897001,-1,6.9038501,11.0900002,0.75,60.72499084,12257417,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
88,Coug1,W08801B,PSME,44.482386,-122.155532,114.0759964,-0.135008,-0.553168,-0.41816,847,660,1094,10145,2098.77002,16.6131992,0.119633,133,650137.75,0.913656276,13.3024998,23.6434994,8.6000004,14.21,2.9897001,-1,6.9038501,11.0900002,0.75,60.72499084,12257417,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
88,Coug1,W08802,PSME,44.48231,-122.15511,140.3560028,0.135008,-0.403212,-0.538219,839,660,1094,10145,2098.77002,16.7332001,0.119633,133,650137.75,0.951097451,11.7918997,20.8764,8.6000004,14.21,2.9897001,-0.25,6.8304,11.0900002,0.75,60.56288528,12210946,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
88,Coug1,W08803A,PSME,44.481925,-122.155197,157.0110016,-2.43014,-1.56609,0.864051,829,628,1095,10145,2098.77002,27.1292992,0.119633,133,650137.75,0.9823896,18.2259007,32.9283981,8.6000004,14.21,2.9897001,-5.25,6.6164398,11.0900002,0.75,57.76919937,12229078,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
88,Coug1,W08803B,PSME,44.481925,-122.155197,157.0110016,-2.43014,-1.56609,0.864051,829,628,1095,10145,2098.77002,27.1292992,0.119633,133,650137.75,0.9823896,18.2259007,32.9283981,8.6000004,14.21,2.9897001,-5.25,6.6164398,11.0900002,0.75,57.76919937,12229078,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
88,Coug1,W08804,PSME,44.48211,-122.15481,188.8809967,0.270016,0.254133,-0.0158833,832,628,1095,10145,2098.77002,19.8997002,0.119633,133,650137.75,0.988184751,16.5685005,29.7514,8.6000004,14.21,2.9897001,0.5,6.49193,11.0900002,0.75,60.56288528,12251446,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
88,Coug1,W08805,PSME,44.482161,-122.154317,128.3670044,0.67504,0.380941,-0.294098,836,628,1095,10145,2098.77002,20.9522991,0.119633,133,650137.75,0.937769319,15.7051001,28.1182995,8.6000004,14.21,2.9897001,2.375,5.5293498,11.0900002,0.75,60.56288528,12125250,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
88,Coug1,W08806,PSME,44.48214,-122.15485,197.526001,1.21507,0.166164,-1.04891,840,628,1095,10145,2098.77002,16.1555004,0.119633,133,650137.75,0.964087316,10.3718996,18.3027,8.6000004,14.21,2.9897001,2.875,7.06428,11.0900002,0.75,60.56288528,12309252,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
88,Coug1,W08807,PSME,44.482284,-122.154498,165.9640045,0.810047,0.51303,-0.297017,840,660,1094,10145,2098.77002,15.3622999,0.119633,133,650137.75,0.966866958,10.7231998,18.9370995,8.6000004,14.21,2.9897001,3,5.8834,11.0900002,0.75,60.56288528,12139408,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
88,Coug1,W08808A,PSME,44.48212,-122.1546,173.4539948,0.67504,0.417106,-0.257933,833,628,1095,10145,2098.77002,19.3390999,0.119633,133,650137.75,0.986538721,15.7488003,28.2007008,8.6000004,14.21,2.9897001,1.75,5.7688198,11.0900002,0.75,60.56288528,12133629,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
88,Coug1,W08808B,PSME,44.48212,-122.1546,173.4539948,0.67504,0.417106,-0.257933,833,628,1095,10145,2098.77002,19.3390999,0.119633,133,650137.75,0.986538721,15.7488003,28.2007008,8.6000004,14.21,2.9897001,1.75,5.7688198,11.0900002,0.75,60.56288528,12133629,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
88,Coug1,W08809,PSME,44.482193,-122.154777,197.526001,1.21507,0.166164,-1.04891,840,660,1094,10145,2098.77002,16.1555004,0.119633,133,650137.75,0.964086778,10.3718996,18.3027,8.6000004,14.21,2.9897001,2.875,7.06428,11.0900002,0.75,60.56288528,12231539,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
88,Coug1,W08810,PSME,44.48211,-122.15458,173.4539948,0.67504,0.417106,-0.257933,833,628,1095,10145,2098.77002,19.3390999,0.119633,133,650137.75,0.986538823,15.7488003,28.2007008,8.6000004,14.21,2.9897001,1.75,5.7688198,11.0900002,0.75,60.56288528,12130966,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
88,Coug1,W08811,TSHE,44.48234,-122.1553,140.3560028,0.135008,-0.403212,-0.538219,839,660,1094,10145,2098.77002,16.7332001,0.119633,133,650137.75,0.951097145,11.7918997,20.8764,8.6000004,14.21,2.9897001,-0.25,6.8304,11.0900002,0.75,60.56288528,12217040,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
88,Coug1,W08812,PSME,44.48232,-122.15446,165.9640045,0.810047,0.51303,-0.297017,840,660,1094,10145,2098.77002,15.3622999,0.119633,133,650137.75,0.966866592,10.7231998,18.9370995,8.6000004,14.21,2.9897001,3,5.8834,11.0900002,0.75,60.56288528,12141523,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
88,Coug1,W08813,PSME,44.48218,-122.15527,140.3560028,0.135008,-0.403212,-0.538219,839,660,1094,10145,2098.77002,16.7332001,0.119633,133,650137.75,0.951098773,11.7918997,20.8764,8.6000004,14.21,2.9897001,-0.25,6.8304,11.0900002,0.75,60.56288528,12244428,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
88,Coug1,W08814,PSME,44.48239,-122.15434,103.7819977,0.67504,0.440587,-0.234453,839,660,1094,10145,2098.77002,17.6068001,0.119633,133,650137.75,0.892711257,14.0707998,25.0641003,8.6000004,14.21,2.9897001,2,5.6525302,11.0900002,0.75,60.56288528,12145892,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
88,Coug1,W08815,PSME,44.48217,-122.1554,140.3560028,0.135008,-0.403212,-0.538219,839,660,1094,10145,2098.77002,16.7332001,0.119633,133,650137.75,0.951098875,11.7918997,20.8764,8.6000004,14.21,2.9897001,-0.25,6.8304,11.0900002,0.75,60.72499084,12233006,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
88,Coug1,W08816,PSME,44.48253,-122.15423,103.7819977,0.67504,0.440587,-0.234453,839,660,1094,10145,2098.77002,17.6068001,0.119633,133,650137.75,0.892709832,14.0707998,25.0641003,8.6000004,14.21,2.9897001,2,5.6525302,11.0900002,0.75,51.00745773,12159803,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
89,Coug2,W08901,PSME,44.42895,-122.16433,142.8529968,0,0.108006,0.108006,1118,632,1094,9657,2273.389893,13.0767002,0.237909,183.1580048,982503.75,0.951990052,10.7662001,19.0149002,8.4148998,13.2299995,3.6036,0.375,6.5222001,9.3100004,0.59,54.03089523,9621004,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
89,Coug2,W08902,PSME,44.42893,-122.16405,142.8529968,0,0.108006,0.108006,1118,632,1094,9657,2273.389893,13.0767002,0.237909,183.1580048,982503.75,0.951990255,10.7662001,19.0149002,8.4148998,13.2299995,3.6036,0.375,6.5222001,9.3100004,0.59,54.03089523,9611300,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
89,Coug2,W08903,TSHE,44.42887,-122.16419,142.8529968,0,0.108006,0.108006,1118,632,1094,9657,2273.389893,13.0767002,0.237909,183.1580048,982503.75,0.951990864,10.7662001,19.0149002,8.4148998,13.2299995,3.6036,0.375,6.5222001,9.3100004,0.59,54.03089523,9607370,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
89,Coug2,W08904,PSME,44.42909,-122.16468,135,0.405024,0.354119,-0.0509046,1125,632,1094,9657,2273.389893,11.0904999,0.237909,183.1580048,982503.75,0.939008735,8.1324196,14.2897997,8.4148998,13.2299995,3.6036,1.375,6.5626702,9.3100004,0.59,53.36321259,9742461,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
89,Coug2,W08905,PSME,44.429,-122.16482,153.4349976,-0.67504,-0.187463,0.487576,1122,632,1094,9657,2273.389893,15.4596004,0.237909,183.1580048,982503.75,0.966594413,12.7318001,22.5942001,8.4148998,13.2299995,3.6036,-1.125,6.3071098,9.3100004,0.59,53.36321259,9671384,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
89,Coug2,W08906,PSME,44.42916,-122.1647,135,0.405024,0.354119,-0.0509046,1125,632,1094,9657,2273.389893,11.0904999,0.237909,183.1580048,982503.75,0.939008026,8.1324196,14.2897997,8.4148998,13.2299995,3.6036,1.375,6.5626702,9.3100004,0.59,49.52300262,9821443,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
89,Coug2,W08907,PSME,44.42928,-122.16476,132.7969971,1.08006,0.573784,-0.50628,1129,632,1094,7506,2253.379883,13.7476997,0.237909,183.1580048,982503.75,0.939643343,9.5926199,16.9004993,8.0199003,12.9799995,3.0627,2.625,6.2421999,9.2399998,0.5699,49.52300262,9794635,260210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
89,Coug2,W08908,PSME,44.42974,-122.16406,114.8639984,0,-0.135008,-0.135008,1127,632,1094,7506,2253.379883,15.7797003,0.237909,183.1580048,982503.75,0.917262743,11.7250996,20.7546997,8.0199003,12.9799995,3.0627,0.875,5.8831201,9.2399998,0.5699,51.69303131,9735584,180310,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
89,Coug2,W08909,PSME,44.4299,-122.16425,83.3675003,1.89011,1.22805,-0.662058,1136,632,1094,7506,2253.379883,19.1049995,0.237909,183.1580048,982503.75,0.867308004,11.2453003,19.8827,8.0199003,12.9799995,3.0627,4.375,5.2863202,9.2399998,0.5699,51.69303131,9748815,180210,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
89,Coug2,W08910,PSME,44.42966,-122.16416,150.2550049,0.945055,0.742833,-0.202222,1132,632,1094,7506,2253.379883,16.2173004,0.237909,183.1580048,982503.75,0.963274114,12.5263004,22.2175999,8.0199003,12.9799995,3.0627,1.875,6.1458201,9.2399998,0.5699,51.69303131,9742367,180310,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
89,Coug2,W08911,PSME,44.42963,-122.16411,150.2550049,0.945055,0.742833,-0.202222,1132,632,1094,7506,2253.379883,16.2173004,0.237909,183.1580048,982503.75,0.963274419,12.5263004,22.2175999,8.0199003,12.9799995,3.0627,1.875,6.1458201,9.2399998,0.5699,51.69303131,9741323,180310,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
89,Coug2,W08912A,PSME,44.42947,-122.16405,141.1159973,2.70016,1.55934,-1.14082,1127,632,1094,7506,2253.379883,18.8943996,0.237909,183.1580048,982503.75,0.949407473,10.3655005,18.2912006,8.0199003,12.9799995,3.0627,4.625,6.6621699,9.2399998,0.5699,51.69303131,9764350,180310,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
89,Coug2,W08912B,PSME,44.42947,-122.16405,141.1159973,2.70016,1.55934,-1.14082,1127,632,1094,7506,2253.379883,18.8943996,0.237909,183.1580048,982503.75,0.949407473,10.3655005,18.2912006,8.0199003,12.9799995,3.0627,4.625,6.6621699,9.2399998,0.5699,51.69303131,9764350,180310,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
89,Coug2,W08913,THPL,44.42945,-122.16435,163.4429932,-2.02512,-0.843402,1.18172,1123,632,1094,7506,2253.379883,17.0293999,0.237909,183.1580048,982503.75,0.963844587,10.0535002,17.7289009,8.0199003,12.9799995,3.0627,-3.5,6.5480599,9.2399998,0.5699,51.69303131,9768543,180310,Willamette National Forest,Sweet Home Ranger District,1.71e+11,Cougar Creek-Middle Santiam River,1709000601,Headwaters Middle Santiam River,17090006,South Santiam
